datetime,openPrice,closePrice,highPrice,lowPrice
201803130207,108134,108283,108328,108089
201803130208,108283,108418,108469,108283
201803130209,108418,108262,108425,108203
201803130210,108259,108341,108405,108255
201803130211,108394,108328,108405,108275
201803130212,108325,108296,108325,108235
201803130213,108296,108213,108300,108212
201803130214,108213,108056,108241,107980
201803130215,108056,108247,108247,108056
201803130216,108247,108262,108273,108219
201803130217,108262,108163,108309,108163
201803130218,108163,108299,108305,108162
201803130219,108299,107897,108299,107858
201803130220,107897,107967,107981,107837
201803130221,107967,108137,108137,107967
201803130222,108137,108150,108228,108137
201803130223,108150,108102,108150,108097
201803130224,108102,108183,108190,108102
201803130225,108183,108338,108400,108183
201803130226,108338,108506,108513,108304
201803130227,108506,108546,108548,108443
201803130228,108546,108539,108551,108492
201803130229,108525,108382,108547,108291
201803130230,108402,108618,108618,108390
201803130231,108618,108711,108771,108616
201803130232,108711,108417,108732,108312
201803130233,108417,108537,108555,108350
201803130234,108537,108542,108632,108388
201803130235,108542,108533,108542,108469
201803130236,108533,108522,108591,108456
201803130237,108522,108578,108578,108506
201803130238,108578,108627,108633,108578
201803130239,108627,108640,108655,108586
201803130240,108640,108450,108640,108440
201803130241,108450,108350,108450,108319
201803130242,108350,108387,108387,108296
201803130243,108387,108522,108522,108387
201803130244,108522,108566,108571,108435
201803130245,108566,108520,108605,108483
201803130246,108520,108229,108522,108229
201803130247,108229,108552,108552,108229
201803130248,108552,108643,108654,108490
201803130249,108648,108761,108817,108636
201803130250,108762,108824,108824,108734
201803130251,108807,108757,108810,108714
201803130252,108757,108794,108865,108690
201803130253,108794,108778,108877,108745
201803130254,108778,108833,108876,108778
201803130255,108833,108750,108833,108697
201803130256,108750,108771,108776,108679
201803130257,108771,108677,108771,108626
201803130258,108677,108407,108682,108406
201803130259,108407,108546,108546,108407
201803130300,108546,108523,108653,108461
201803130301,108523,108484,108563,108416
201803130302,108484,108251,108484,108217
201803130303,108251,108210,108313,108207
201803130304,108210,108008,108213,107866
201803130305,108008,107691,108035,107691
201803130306,107708,107562,107708,107504
201803130307,107589,107626,107799,107561
201803130308,107626,107748,107793,107609
201803130309,107748,107538,107748,107538
201803130310,107538,107744,107744,107530
201803130311,107744,107813,107850,107668
201803130312,107813,107487,107813,107487
201803130313,107487,107643,107643,107391
201803130314,107643,107415,107663,107358
201803130315,107415,107440,107469,107246
201803130316,107440,107096,107441,107096
201803130317,107096,106854,107129,106833
201803130318,106854,106781,106912,106686
201803130319,106781,106645,106885,106645
201803130320,106645,106103,106645,106103
201803130321,106103,106101,106131,105913
201803130322,106101,105925,106202,105899
