datetime,openPrice,closePrice,highPrice,lowPrice
201803130020,78.0,78.0,78.0,78.0
201803130021,78.0,78.0,78.0,78.0
201803130022,78.0,79.0,79.0,78.0
201803130023,79.0,79.0,79.0,78.0
201803130024,79.0,79.0,79.0,79.0
201803130025,79.0,79.0,79.0,79.0
201803130026,79.0,79.0,79.0,79.0
201803130027,79.0,79.0,79.0,78.0
201803130028,79.0,78.0,79.0,78.0
201803130029,78.0,78.0,79.0,78.0
201803130030,78.0,78.0,78.0,78.0
201803130031,78.0,78.0,78.0,78.0
201803130032,78.0,78.0,79.0,78.0
201803130033,78.0,78.0,79.0,78.0
201803130034,78.0,78.0,78.0,78.0
201803130035,78.0,79.0,79.0,78.0
201803130036,79.0,79.0,79.0,79.0
201803130037,79.0,79.0,79.0,79.0
201803130038,79.0,79.0,79.0,79.0
201803130039,79.0,79.0,79.0,79.0
201803130040,79.0,79.0,79.0,79.0
201803130041,79.0,79.0,79.0,79.0
201803130042,79.0,79.0,79.0,79.0
201803130043,79.0,79.0,79.0,79.0
201803130044,79.0,79.0,79.0,79.0
201803130045,79.0,79.0,79.0,79.0
201803130046,79.0,79.0,79.0,79.0
201803130047,79.0,79.0,79.0,79.0
201803130048,79.0,79.0,79.0,79.0
201803130049,79.0,79.0,79.0,79.0
201803130050,79.0,79.0,79.0,79.0
201803130051,79.0,79.0,79.0,79.0
201803130052,79.0,79.0,79.0,79.0
201803130053,79.0,79.0,79.0,79.0
201803130054,79.0,79.0,79.0,79.0
201803130055,79.0,79.0,79.0,79.0
201803130056,79.0,79.0,79.0,79.0
201803130057,79.0,79.0,79.0,79.0
201803130058,79.0,79.0,79.0,79.0
201803130059,79.0,79.0,79.0,79.0
201803130100,79.0,79.0,79.0,79.0
201803130101,79.0,79.0,79.0,79.0
201803130102,79.0,79.0,79.0,79.0
201803130103,79.0,79.0,79.0,79.0
201803130104,79.0,79.0,79.0,79.0
201803130105,79.0,79.0,79.0,79.0
201803130106,79.0,79.0,79.0,79.0
201803130107,79.0,79.0,79.0,79.0
201803130108,79.0,79.0,79.0,79.0
201803130109,79.0,79.0,79.0,79.0
201803130110,79.0,78.0,79.0,78.0
201803130111,78.0,79.0,79.0,78.0
201803130112,79.0,79.0,79.0,79.0
201803130113,79.0,78.0,79.0,78.0
201803130114,78.0,79.0,79.0,78.0
201803130115,79.0,79.0,79.0,79.0
201803130116,79.0,79.0,79.0,79.0
201803130117,79.0,79.0,79.0,79.0
201803130118,79.0,79.0,79.0,79.0
201803130119,79.0,79.0,79.0,79.0
201803130120,79.0,79.0,79.0,79.0
201803130121,79.0,79.0,79.0,79.0
201803130122,79.0,79.0,79.0,79.0
201803130123,79.0,79.0,79.0,79.0
201803130124,79.0,79.0,79.0,79.0
201803130125,79.0,79.0,79.0,79.0
